Feat ID,RT,DT,CCS,Gas,mz,Abundance,Charge,Polarity,Lipid Class,Compound Name,CAS ID,Formula,Mass,Ion Species,Theo mz,ppm Error,Abs ppm Error,Score,Sum Comp,Num Constit,Constit,Constit Abund
1503,6.471,,,,645.4490,11368,-1,Negative,Phosphatidic acid,PA 16:0_16:1,,C35H67O8P,646.4574,(M-H)-,645.4501,-1.7,1.7,61.65,PA 32:1,1,PA 16:0/16:1,100.0
1504,11.824,,,,468.2814,11359,-1,Negative,,,,,469.2887,(M-H)-,,,,,,
1505,10.019,,,,740.5592,11357,-1,Negative,,,,,741.5665,(M-H)-,,,,,,
1506,0.579,,,,442.8937,11354,-2,Negative,,,,,887.8020,(M-2H)-2,,,,,,
1507,6.006,,,,337.3111,11342,-1,Negative,Free fatty acid,FA 22:1,,C22H42O2,338.3185,(M-H)-,337.3112,-0.4,0.4,97.08,FA 22:1,1,FA 22:1,100.0
1508,10.474,,,,667.5607,11279,-1,Negative,,,,,668.5679,(M-H)-,,,,,,
1509,5.254,,,,682.2913,11251,-1,Negative,,,,,683.2986,(M-H)-,,,,,,
1510,2.614,,,,1044.6603,11243,-1,Negative,,,,,1045.6676,(M-H)-,,,,,,
1511,6.958,,,,849.5498,11242,-1,Negative,,,,,850.5571,(M-H)-,,,,,,
1512,6.452,,,,927.5199,11235,-1,Negative,,,,,928.5272,(M-H)-,,,,,,
1513,8.403,,,,814.5956,11224,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 16:0e_20:3,,C44H84NO7P,769.5985,(M+CHO2)-,814.5967,-1.4,1.4,84.46,EtherPC 36:3e,2,EtherPC 16:0e/20:3,63.6
1514,2.339,,,,433.1639,11214,-1,Negative,,,,,434.1711,(M-H)-,,,,,,
1515,4.630,,,,471.3111,11208,-1,Negative,,,,,472.3184,(M-H)-,,,,,,
1516,1.865,,,,269.2120,11162,-1,Negative,,,,,270.2193,(M-H)-,,,,,,
1517,9.653,,,,849.5969,11159,-1,Negative,,,,,850.6042,(M-H)-,,,,,,
1518,3.461,,,,94.9806,11159,-1,Negative,,,,,95.9879,(M-H)-,,,,,,
1519,7.152,,,,441.2622,11153,-1,Negative,,,,,442.2695,(M-H)-,,,,,,
1520,5.839,,,,993.4916,11153,-1,Negative,,,,,994.4989,(M-H)-,,,,,,
1521,4.940,,,,387.0968,11146,-1,Negative,,,,,388.1041,(M-H)-,,,,,,
1522,2.962,,,,676.3049,11135,-1,Negative,,,,,677.3122,(M-H)-,,,,,,
1523,7.019,,,,1568.0893,11129,-1,Negative,,,,,1569.0966,(M-H)-,,,,,,
1524,4.301,,,,377.2361,11120,-1,Negative,,,,,378.2434,(M-H)-,,,,,,
1525,9.346,,,,700.5841,11102,-1,Negative,,,,,701.5914,(M-H)-,,,,,,
1526,10.112,,,,781.6507,11098,-1,Negative,,,,,782.6579,(M-H)-,,,,,,
1527,3.771,,,,538.2677,11080,-1,Negative,,,,,539.2750,(M-H)-,,,,,,
1528,11.002,,,,1415.9881,11076,-1,Negative,,,,,1416.9954,(M-H)-,,,,,,
1529,10.124,,,,1618.3192,11069,-1,Negative,,,,,1619.3265,(M-H)-,,,,,,
1530,8.918,,,,862.5958,11050,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:1e_22:6,,C48H84NO7P,817.5985,(M+CHO2)-,862.5967,-1.1,1.1,72.20,EtherPC 40:7e,1,EtherPC 18:1e/22:6,100.0
1531,12.712,,,,534.9616,11047,-1,Negative,,,,,535.9689,(M-H)-,,,,,,
1532,0.646,,,,145.0869,11026,-1,Negative,,,,,146.0942,(M-H)-,,,,,,
1533,6.669,,,,1564.1159,10975,-1,Negative,,,,,1565.1232,(M-H)-,,,,,,
1534,10.357,,,,423.4205,10967,-1,Negative,,,,,424.4278,(M-H)-,,,,,,
1535,2.025,,,,449.1497,10964,-1,Negative,,,,,450.1569,(M-H)-,,,,,,
1536,3.684,,,,653.3383,10960,-1,Negative,,,,,654.3456,(M-H)-,,,,,,
1537,3.896,,,,463.2881,10958,-1,Negative,,,,,464.2954,(M-H)-,,,,,,
1538,12.164,,,,955.9715,10951,-1,Negative,,,,,956.9788,(M-H)-,,,,,,
1539,6.492,,,,774.5873,10948,-1,Negative,,,,,775.5946,(M-H)-,,,,,,
1540,3.289,,,,511.3037,10945,-1,Negative,Lysophosphatidylglycerol,LPG 18:0,,C24H49O9P,512.3114,(M-H)-,511.3041,-0.8,0.8,87.50,LPG 18:0,1,LPG 18:0,100.0
1541,2.642,,,,683.2268,10942,-1,Negative,,,,,684.2341,(M-H)-,,,,,,
1542,8.744,,,,826.5959,10942,-1,Negative,,,,,827.6032,(M-H)-,,,,,,
1543,1.954,,,,447.1417,10927,-1,Negative,,,,,448.1490,(M-H)-,,,,,,
1544,7.198,,,,792.5314,10916,-1,Negative,,,,,793.5386,(M-H)-,,,,,,
1545,6.271,,,,580.3386,10907,-1,Negative,,,,,581.3459,(M-H)-,,,,,,
1546,5.803,,,,857.5627,10901,-1,Negative,,,,,858.5700,(M-H)-,,,,,,
1547,0.619,,,,202.0383,10897,-1,Negative,,,,,203.0456,(M-H)-,,,,,,
1548,0.720,,,,264.1580,10893,-1,Negative,,,,,265.1653,(M-H)-,,,,,,
1549,4.923,,,,367.2253,10889,-1,Negative,,,,,368.2326,(M-H)-,,,,,,
1550,3.290,,,,365.2362,10887,-1,Negative,,,,,366.2435,(M-H)-,,,,,,
1551,5.608,,,,761.5444,10882,-1,Negative,,,,,762.5517,(M-H)-,,,,,,
1552,9.761,,,,1219.8047,10874,-1,Negative,,,,,1220.8120,(M-H)-,,,,,,
1553,10.351,,,,740.6394,10874,-1,Negative,,,,,741.6467,(M-H)-,,,,,,
1554,10.562,,,,729.6347,10861,-1,Negative,,,,,730.6419,(M-H)-,,,,,,
1555,0.581,,,,578.8680,10860,-1,Negative,,,,,579.8753,(M-H)-,,,,,,
1556,10.483,,,,734.5905,10859,-1,Negative,,,,,735.5978,(M-H)-,,,,,,
1557,4.783,,,,480.3538,10848,-1,Negative,,,,,481.3611,(M-H)-,,,,,,
1558,3.762,,,,627.3399,10846,-1,Negative,,,,,628.3472,(M-H)-,,,,,,
1559,2.995,,,,702.3200,10832,-1,Negative,,,,,703.3273,(M-H)-,,,,,,
1560,8.766,,,,696.4870,10824,-1,Negative,,,,,697.4943,(M-H)-,,,,,,
1561,7.216,,,,816.5322,10811,-1,Negative,,,,,817.5395,(M-H)-,,,,,,
1562,1.014,,,,463.1113,10808,-1,Negative,,,,,464.1186,(M-H)-,,,,,,
1563,0.485,,,,955.9719,10804,-1,Negative,,,,,956.9792,(M-H)-,,,,,,
1564,4.299,,,,446.3302,10799,-1,Negative,,,,,447.3375,(M-H)-,,,,,,
1565,8.775,,,,536.5042,10798,-1,Negative,Ceramide non-hydroxyfatty acid-sphingosine,Cer_NS d18:1_16:0,,C34H67NO3,537.5121,(M-H)-,536.5048,-1.2,1.2,82.75,Cer_NS d34:1,1,Cer_NS d18:1/16:0,100.0
1566,2.575,,,,397.2380,10785,-1,Negative,,,,,398.2453,(M-H)-,,,,,,
1567,3.683,,,,1091.7254,10764,-1,Negative,,,,,1092.7327,(M-H)-,,,,,,
1568,2.605,,,,339.2119,10739,-1,Negative,,,,,340.2192,(M-H)-,,,,,,
1569,0.591,,,,468.8967,10725,-1,Negative,,,,,469.9040,(M-H)-,,,,,,
1570,10.429,,,,1028.7681,10723,-1,Negative,,,,,1029.7754,(M-H)-,,,,,,
1571,0.600,,,,225.0170,10715,-1,Negative,,,,,226.0242,(M-H)-,,,,,,
1572,5.292,,,,382.3323,10712,-1,Negative,,,,,383.3395,(M-H)-,,,,,,
1573,3.078,,,,520.2652,10706,-1,Negative,,,,,521.2725,(M-H)-,,,,,,
1574,10.158,,,,509.3147,10672,-1,Negative,,,,,510.3220,(M-H)-,,,,,,
1575,0.791,,,,309.1706,10669,-1,Negative,,,,,310.1779,(M-H)-,,,,,,
1576,0.597,,,,312.0946,10666,-1,Negative,,,,,313.1019,(M-H)-,,,,,,
1577,12.790,,,,462.9043,10662,-1,Negative,,,,,463.9116,(M-H)-,,,,,,
1578,0.765,,,,981.9982,10656,-1,Negative,,,,,983.0055,(M-H)-,,,,,,
1579,9.764,,,,165.0409,10640,-1,Negative,,,,,166.0482,(M-H)-,,,,,,
1580,0.539,,,,293.8227,10623,-1,Negative,,,,,294.8300,(M-H)-,,,,,,
1581,7.531,,,,165.0408,10620,-1,Negative,,,,,166.0481,(M-H)-,,,,,,
1582,3.498,,,,227.2112,10601,-1,Negative,,,,,228.2184,(M-H)-,,,,,,
1583,8.327,,,,777.6107,10587,-1,Negative,Sphingomyelin,SM d36:0,,C41H85N2O6P,732.6145,(M+CHO2)-,777.6127,-2.6,2.6,88.22,SM d36:0,11,,
1584,2.331,,,,507.1514,10576,-1,Negative,,,,,508.1587,(M-H)-,,,,,,
1585,10.578,,,,1008.7989,10566,-1,Negative,,,,,1009.8062,(M-H)-,,,,,,
1586,3.120,,,,439.2735,10544,-1,Negative,,,,,440.2808,(M-H)-,,,,,,
1587,4.511,,,,403.2635,10542,-1,Negative,,,,,404.2708,(M-H)-,,,,,,
1588,1.438,,,,655.1475,10493,-1,Negative,,,,,656.1547,(M-H)-,,,,,,
1589,6.133,,,,1335.8457,10487,-1,Negative,,,,,1336.8530,(M-H)-,,,,,,
1590,10.911,,,,1478.0154,10479,-1,Negative,,,,,1479.0227,(M-H)-,,,,,,
1591,8.106,,,,794.5466,10466,-1,Negative,,,,,795.5539,(M-H)-,,,,,,
1592,2.579,,,,500.2776,10461,-1,Negative,Lysophosphatidylethanolamine,LPE 20:4,,C25H44NO7P,501.2855,(M-H)-,500.2783,-1.3,1.3,85.29,LPE 20:4,1,LPE 20:4,100.0
1593,2.120,,,,415.3175,10457,-1,Negative,,,,,416.3248,(M-H)-,,,,,,
1594,4.163,,,,565.3775,10450,-1,Negative,,,,,566.3848,(M-H)-,,,,,,
1595,2.488,,,,597.3041,10448,-1,Negative,,,,,598.3114,(M-H)-,,,,,,
1596,5.283,,,,1151.7042,10446,-1,Negative,Ganglioside GM3,GM3 d34:1,,C57H104N2O21,1152.7132,(M-H)-,1151.7059,-1.4,1.4,94.32,GM3 d34:1,17,,
1597,2.472,,,,639.1523,10445,-1,Negative,,,,,640.1596,(M-H)-,,,,,,
1598,6.584,,,,804.5178,10441,-1,Negative,,,,,805.5251,(M-H)-,,,,,,
1599,10.520,,,,938.6838,10436,-1,Negative,,,,,939.6911,(M-H)-,,,,,,
1600,9.357,,,,816.5777,10408,-1,Negative,,,,,817.5850,(M-H)-,,,,,,
1601,5.286,,,,610.4448,10394,-1,Negative,,,,,611.4520,(M-H)-,,,,,,
1602,5.959,,,,1584.0841,10391,-1,Negative,,,,,1585.0913,(M-H)-,,,,,,
1603,12.738,,,,490.8991,10390,-1,Negative,,,,,491.9064,(M-H)-,,,,,,
1604,11.696,,,,468.2812,10384,-1,Negative,,,,,469.2885,(M-H)-,,,,,,
1605,2.335,,,,752.4955,10378,-1,Negative,,,,,753.5027,(M-H)-,,,,,,
1606,10.401,,,,701.5936,10375,-1,Negative,,,,,702.6009,(M-H)-,,,,,,
1607,8.335,,,,792.5751,10364,-1,Negative,Phosphatidylcholine,PC 16:0_17:0,,C41H82NO8P,747.5778,(M+CHO2)-,792.5760,-1.2,1.2,76.51,PC 33:0,2,PC 16:0/17:0,76.3
1608,12.964,,,,78.9590,10344,-1,Negative,,,,,79.9663,(M-H)-,,,,,,
1609,2.335,,,,409.1454,10334,-2,Negative,,,,,820.3053,(M-2H)-2,,,,,,
1610,0.579,,,,374.9062,10333,-1,Negative,,,,,375.9134,(M-H)-,,,,,,
1611,7.359,,,,792.5312,10328,-1,Negative,,,,,793.5384,(M-H)-,,,,,,
1612,8.274,,,,794.5461,10327,-1,Negative,,,,,795.5534,(M-H)-,,,,,,
1613,8.669,,,,948.5934,10307,-1,Negative,,,,,949.6007,(M-H)-,,,,,,
1614,4.896,,,,877.4960,10305,-1,Negative,,,,,878.5033,(M-H)-,,,,,,
1615,8.927,,,,1512.1336,10301,-1,Negative,,,,,1513.1408,(M-H)-,,,,,,
1616,5.582,,,,831.5018,10299,-1,Negative,Phosphatidylinositol,PI 34:3,,C43H77O13P,832.5102,(M-H)-,831.5029,-1.3,1.3,87.50,PI 34:3,6,,
1617,7.819,,,,765.5737,10277,-1,Negative,,,,,766.5810,(M-H)-,,,,,,
1618,10.738,,,,740.6762,10276,-1,Negative,,,,,741.6835,(M-H)-,,,,,,
1619,9.027,,,,924.5938,10271,-1,Negative,,,,,925.6011,(M-H)-,,,,,,
1620,3.983,,,,347.2200,10265,-1,Negative,,,,,348.2273,(M-H)-,,,,,,
1621,10.543,,,,964.7730,10256,-1,Negative,,,,,965.7803,(M-H)-,,,,,,
1622,10.758,,,,1527.3503,10255,-1,Negative,,,,,1528.3576,(M-H)-,,,,,,
1623,10.884,,,,1439.9927,10241,-1,Negative,,,,,1441.0000,(M-H)-,,,,,,
1624,2.646,,,,543.2408,10237,-1,Negative,,,,,544.2481,(M-H)-,,,,,,
1625,1.650,,,,355.1112,10232,-1,Negative,,,,,356.1185,(M-H)-,,,,,,
1626,0.532,,,,173.0454,10214,-1,Negative,,,,,174.0527,(M-H)-,,,,,,
1627,1.952,,,,509.1132,10213,-1,Negative,,,,,510.1205,(M-H)-,,,,,,
1628,3.485,,,,626.4032,10200,-1,Negative,,,,,627.4105,(M-H)-,,,,,,
1629,0.637,,,,185.0819,10197,-1,Negative,,,,,186.0892,(M-H)-,,,,,,
1630,3.303,,,,624.2913,10194,-1,Negative,,,,,625.2986,(M-H)-,,,,,,
1631,5.300,,,,405.2858,10191,-1,Negative,,,,,406.2931,(M-H)-,,,,,,
1632,6.947,,,,868.5312,10184,-1,Negative,,,,,869.5384,(M-H)-,,,,,,
1633,7.964,,,,768.5307,10180,-1,Negative,,,,,769.5380,(M-H)-,,,,,,
1634,4.198,,,,427.3204,10176,-1,Negative,,,,,428.3277,(M-H)-,,,,,,
1635,2.531,,,,130.9663,10164,-1,Negative,,,,,131.9736,(M-H)-,,,,,,
1636,1.084,,,,193.0868,10161,-1,Negative,,,,,194.0941,(M-H)-,,,,,,
1637,0.778,,,,187.1339,10154,-1,Negative,,,,,188.1412,(M-H)-,,,,,,
1638,10.139,,,,704.5595,10148,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:0e_16:0,,C39H80NO7P,705.5672,(M-H)-,704.5600,-0.7,0.7,85.79,EtherPE 34:0e,1,EtherPE 18:0e/16:0,100.0
1639,2.020,,,,295.2278,10147,-1,Negative,,,,,296.2351,(M-H)-,,,,,,
1640,9.519,,,,581.5678,10132,-1,Negative,,,,,582.5751,(M-H)-,,,,,,
1641,6.315,,,,939.5217,10131,-1,Negative,,,,,940.5290,(M-H)-,,,,,,
1642,10.678,,,,737.6407,10118,-1,Negative,,,,,738.6480,(M-H)-,,,,,,
1643,1.823,,,,271.2277,10114,-1,Negative,,,,,272.2350,(M-H)-,,,,,,
1644,6.582,,,,977.5360,10112,-1,Negative,,,,,978.5433,(M-H)-,,,,,,
1645,4.160,,,,1239.8394,10108,-1,Negative,,,,,1240.8466,(M-H)-,,,,,,
1646,12.832,,,,240.8708,10086,-1,Negative,,,,,241.8780,(M-H)-,,,,,,
1647,2.523,,,,592.2653,10083,-1,Negative,,,,,593.2725,(M-H)-,,,,,,
1648,5.660,,,,165.0407,10081,-1,Negative,,,,,166.0480,(M-H)-,,,,,,
1649,10.246,,,,928.6255,10077,-1,Negative,,,,,929.6328,(M-H)-,,,,,,
1650,3.779,,,,594.3769,10076,-1,Negative,Lysophophatidylcholine,LPC 20:1/0:0,,C28H56NO7P,549.3794,(M+CHO2)-,594.3776,-1.3,1.3,89.39,LPC 20:1,1,LPC 20:1,100.0
1651,8.676,,,,686.5126,10076,-1,Negative,,,,,687.5199,(M-H)-,,,,,,
1652,9.866,,,,1540.1309,10062,-1,Negative,,,,,1541.1381,(M-H)-,,,,,,
1653,3.753,,,,383.1758,10060,-1,Negative,,,,,384.1830,(M-H)-,,,,,,
1654,1.868,,,,309.1853,10048,-1,Negative,,,,,310.1926,(M-H)-,,,,,,
1655,10.173,,,,757.4413,10041,-1,Negative,,,,,758.4485,(M-H)-,,,,,,
1656,3.820,,,,84.0090,10039,-1,Negative,,,,,85.0163,(M-H)-,,,,,,
1657,2.404,,,,612.3295,10039,-1,Negative,,,,,613.3368,(M-H)-,,,,,,
1658,10.720,,,,848.6734,10033,-1,Negative,,,,,849.6807,(M-H)-,,,,,,
1659,6.374,,,,733.5023,10033,-1,Negative,,,,,734.5096,(M-H)-,,,,,,
1660,8.243,,,,698.5123,10017,-1,Negative,Ether-linked phosphatidylethanolamine,EtherPE 18:2e_16:1,,C39H74NO7P,699.5203,(M-H)-,698.5130,-1.0,1.0,77.72,EtherPE 34:3e,1,EtherPE 18:2e/16:1,100.0
1661,4.921,,,,407.2466,10014,-1,Negative,,,,,408.2538,(M-H)-,,,,,,
1662,4.161,,,,265.1479,9997,-1,Negative,,,,,266.1551,(M-H)-,,,,,,
1663,3.404,,,,521.2604,9996,-1,Negative,,,,,522.2676,(M-H)-,,,,,,
1664,4.168,,,,731.3994,9993,-1,Negative,,,,,732.4066,(M-H)-,,,,,,
1665,3.397,,,,494.2417,9993,-1,Negative,,,,,495.2489,(M-H)-,,,,,,
1666,10.119,,,,821.6312,9981,-1,Negative,,,,,822.6385,(M-H)-,,,,,,
1667,2.036,,,,430.3170,9961,-1,Negative,,,,,431.3242,(M-H)-,,,,,,
1668,2.805,,,,417.2101,9954,-1,Negative,,,,,418.2174,(M-H)-,,,,,,
1669,7.083,,,,1582.1050,9936,-1,Negative,,,,,1583.1123,(M-H)-,,,,,,
1670,7.948,,,,702.5068,9934,-1,Negative,Phosphatidylethanolamine,PE 16:0_17:1,,C38H74NO8P,703.5152,(M-H)-,702.5079,-1.7,1.7,81.82,PE 33:1,1,PE 16:0/17:1,100.0
1671,9.493,,,,1263.0705,9911,-1,Negative,,,,,1264.0778,(M-H)-,,,,,,
1672,0.662,,,,171.0662,9895,-1,Negative,,,,,172.0734,(M-H)-,,,,,,
1673,6.309,,,,660.4605,9893,-1,Negative,,,,,661.4678,(M-H)-,,,,,,
1674,9.611,,,,833.6640,9890,-1,Negative,,,,,834.6713,(M-H)-,,,,,,
1675,8.015,,,,779.6213,9884,-1,Negative,,,,,780.6286,(M-H)-,,,,,,
1676,2.359,,,,367.2158,9883,-1,Negative,,,,,368.2231,(M-H)-,,,,,,
1677,4.631,,,,425.3057,9877,-1,Negative,,,,,426.3129,(M-H)-,,,,,,
1678,5.637,,,,870.5321,9868,-1,Negative,,,,,871.5394,(M-H)-,,,,,,
1679,8.500,,,,1640.1829,9836,-1,Negative,,,,,1641.1902,(M-H)-,,,,,,
1680,3.489,,,,994.9370,9833,-1,Negative,,,,,995.9443,(M-H)-,,,,,,
1681,12.775,,,,136.9368,9817,-1,Negative,,,,,137.9441,(M-H)-,,,,,,
1682,0.842,,,,213.0557,9814,-1,Negative,,,,,214.0629,(M-H)-,,,,,,
1683,4.220,,,,478.3377,9813,-1,Negative,,,,,479.3450,(M-H)-,,,,,,
1684,6.988,,,,793.5342,9809,-1,Negative,,,,,794.5414,(M-H)-,,,,,,
1685,2.795,,,,598.2886,9787,-1,Negative,,,,,599.2959,(M-H)-,,,,,,
1686,6.140,,,,1291.8578,9779,-1,Negative,,,,,1292.8651,(M-H)-,,,,,,
1687,1.988,,,,351.1609,9766,-1,Negative,,,,,352.1681,(M-H)-,,,,,,
1688,0.666,,,,117.0194,9765,-1,Negative,,,,,118.0267,(M-H)-,,,,,,
1689,4.310,,,,485.2103,9744,-1,Negative,,,,,486.2176,(M-H)-,,,,,,
1690,6.528,,,,710.4756,9744,-1,Negative,Phosphatidylethanolamine,PE 18:1_16:3,,C39H70NO8P,711.4839,(M-H)-,710.4766,-1.5,1.5,64.28,PE 34:4,1,PE 18:1/16:3,100.0
1691,0.721,,,,253.1444,9740,-1,Negative,,,,,254.1517,(M-H)-,,,,,,
1692,9.996,,,,582.3676,9734,-1,Negative,,,,,583.3749,(M-H)-,,,,,,
1693,8.570,,,,1502.1128,9727,-1,Negative,,,,,1503.1201,(M-H)-,,,,,,
1694,2.995,,,,596.3333,9725,-1,Negative,,,,,597.3406,(M-H)-,,,,,,
1695,6.069,,,,1452.0260,9718,-1,Negative,,,,,1453.0333,(M-H)-,,,,,,
1696,2.277,,,,269.2120,9714,-1,Negative,,,,,270.2193,(M-H)-,,,,,,
1697,4.427,,,,579.3474,9710,-1,Negative,,,,,580.3547,(M-H)-,,,,,,
1698,4.403,,,,447.3322,9692,-1,Negative,,,,,448.3395,(M-H)-,,,,,,
1699,7.571,,,,762.5278,9681,-1,Negative,Phosphatidylserine,PS 16:0_18:0,,C40H78NO10P,763.5363,(M-H)-,762.5291,-1.7,1.7,79.84,PS 34:0,2,PS 16:0/18:0,72.1
1700,7.760,,,,1506.1097,9658,-1,Negative,,,,,1507.1170,(M-H)-,,,,,,
1701,4.073,,,,871.5970,9657,-1,Negative,,,,,872.6043,(M-H)-,,,,,,
1702,10.299,,,,761.5967,9651,-1,Negative,,,,,762.6040,(M-H)-,,,,,,
1703,7.763,,,,873.5853,9645,-1,Negative,,,,,874.5926,(M-H)-,,,,,,
1704,10.694,,,,1457.3314,9639,-1,Negative,,,,,1458.3387,(M-H)-,,,,,,
1705,6.577,,,,868.5316,9637,-1,Negative,,,,,869.5389,(M-H)-,,,,,,
1706,7.412,,,,830.4945,9629,-1,Negative,,,,,831.5018,(M-H)-,,,,,,
1707,4.581,,,,403.3062,9619,-1,Negative,,,,,404.3135,(M-H)-,,,,,,
1708,6.935,,,,808.5088,9612,-1,Negative,,,,,809.5161,(M-H)-,,,,,,
1709,7.508,,,,981.5677,9601,-1,Negative,,,,,982.5749,(M-H)-,,,,,,
1710,11.212,,,,468.2814,9599,-1,Negative,,,,,469.2887,(M-H)-,,,,,,
1711,7.935,,,,623.4522,9591,-1,Negative,,,,,624.4594,(M-H)-,,,,,,
1712,1.786,,,,447.1171,9587,-1,Negative,,,,,448.1244,(M-H)-,,,,,,
1713,2.117,,,,247.1703,9577,-1,Negative,Free fatty acid,FA 16:4,,C16H24O2,248.1776,(M-H)-,247.1704,-0.1,0.1,85.64,FA 16:4,1,FA 16:4,100.0
1714,2.693,,,,453.1797,9572,-1,Negative,,,,,454.1870,(M-H)-,,,,,,
1715,7.605,,,,758.5126,9570,-1,Negative,,,,,759.5199,(M-H)-,,,,,,
1716,7.543,,,,886.6181,9563,-1,Negative,,,,,887.6254,(M-H)-,,,,,,
1717,0.572,,,,142.9531,9561,-1,Negative,,,,,143.9604,(M-H)-,,,,,,
1718,10.661,,,,862.6159,9560,-1,Negative,,,,,863.6232,(M-H)-,,,,,,
1719,2.699,,,,537.1441,9540,-1,Negative,,,,,538.1514,(M-H)-,,,,,,
1720,9.736,,,,764.5594,9528,-1,Negative,,,,,765.5666,(M-H)-,,,,,,
1721,2.613,,,,1009.5278,9516,-1,Negative,,,,,1010.5351,(M-H)-,,,,,,
1722,6.940,,,,659.5123,9509,-1,Negative,,,,,660.5196,(M-H)-,,,,,,
1723,7.618,,,,746.5119,9501,-1,Negative,,,,,747.5192,(M-H)-,,,,,,
1724,2.764,,,,590.3461,9497,-1,Negative,Lysophophatidylcholine,LPC 20:3/0:0,,C28H52NO7P,545.3481,(M+CHO2)-,590.3463,-0.5,0.5,92.02,LPC 20:3,1,LPC 20:3,100.0
1725,7.689,,,,912.6325,9496,-1,Negative,,,,,913.6397,(M-H)-,,,,,,
1726,5.789,,,,814.4855,9495,-1,Negative,,,,,815.4928,(M-H)-,,,,,,
1727,2.617,,,,583.2526,9486,-1,Negative,,,,,584.2599,(M-H)-,,,,,,
1728,9.628,,,,1538.1517,9474,-1,Negative,,,,,1539.1590,(M-H)-,,,,,,
1729,7.619,,,,806.4951,9473,-1,Negative,,,,,807.5024,(M-H)-,,,,,,
1730,2.959,,,,651.3226,9466,-1,Negative,,,,,652.3299,(M-H)-,,,,,,
1731,5.400,,,,923.4889,9464,-1,Negative,,,,,924.4962,(M-H)-,,,,,,
1732,3.684,,,,698.3191,9454,-1,Negative,,,,,699.3264,(M-H)-,,,,,,
1733,10.082,,,,758.5701,9453,-1,Negative,,,,,759.5773,(M-H)-,,,,,,
1734,4.733,,,,839.4863,9443,-1,Negative,,,,,840.4936,(M-H)-,,,,,,
1735,4.189,,,,1190.5832,9440,-1,Negative,,,,,1191.5905,(M-H)-,,,,,,
1736,12.732,,,,157.0120,9439,-1,Negative,,,,,158.0192,(M-H)-,,,,,,
1737,9.327,,,,1476.0777,9409,-1,Negative,,,,,1477.0849,(M-H)-,,,,,,
1738,6.904,,,,886.5040,9401,-1,Negative,,,,,887.5113,(M-H)-,,,,,,
1739,12.791,,,,422.9121,9398,-1,Negative,,,,,423.9193,(M-H)-,,,,,,
1740,2.545,,,,299.2591,9385,-1,Negative,,,,,300.2663,(M-H)-,,,,,,
1741,2.643,,,,1038.5622,9378,-1,Negative,,,,,1039.5695,(M-H)-,,,,,,
1742,0.647,,,,374.2215,9375,-1,Negative,,,,,375.2288,(M-H)-,,,,,,
1743,10.196,,,,768.5895,9366,-1,Negative,,,,,769.5968,(M-H)-,,,,,,
1744,4.317,,,,463.2160,9362,-1,Negative,,,,,464.2232,(M-H)-,,,,,,
1745,0.600,,,,134.0473,9362,-1,Negative,,,,,135.0546,(M-H)-,,,,,,
1746,3.954,,,,425.2903,9350,-1,Negative,,,,,426.2976,(M-H)-,,,,,,
1747,5.751,,,,795.5738,9328,-1,Negative,,,,,796.5810,(M-H)-,,,,,,
1748,2.103,,,,569.1707,9325,-1,Negative,,,,,570.1780,(M-H)-,,,,,,
1749,8.447,,,,760.5280,9321,-1,Negative,,,,,761.5353,(M-H)-,,,,,,
1750,4.924,,,,435.2128,9316,-1,Negative,,,,,436.2201,(M-H)-,,,,,,
1751,2.288,,,,744.9554,9300,-1,Negative,,,,,745.9626,(M-H)-,,,,,,
1752,5.255,,,,885.4883,9300,-1,Negative,,,,,886.4955,(M-H)-,,,,,,
1753,8.326,,,,814.5965,9276,-1,Negative,Ether-linked phosphatidylcholine,EtherPC 18:1e_18:2,,C44H84NO7P,769.5985,(M+CHO2)-,814.5967,-0.3,0.3,68.88,EtherPC 36:3e,1,EtherPC 18:1e/18:2,100.0
1754,10.412,,,,860.7553,9272,-1,Negative,,,,,861.7626,(M-H)-,,,,,,
1755,5.990,,,,782.4965,9265,-1,Negative,,,,,783.5038,(M-H)-,,,,,,
1756,5.102,,,,479.3558,9254,-1,Negative,,,,,480.3631,(M-H)-,,,,,,
1757,9.916,,,,764.5592,9218,-1,Negative,,,,,765.5664,(M-H)-,,,,,,
1758,3.399,,,,409.2623,9212,-1,Negative,,,,,410.2696,(M-H)-,,,,,,
1759,5.841,,,,858.4713,9209,-1,Negative,,,,,859.4786,(M-H)-,,,,,,
1760,10.354,,,,714.6248,9204,-1,Negative,,,,,715.6321,(M-H)-,,,,,,
1761,8.547,,,,1526.1130,9204,-1,Negative,,,,,1527.1203,(M-H)-,,,,,,
1762,4.922,,,,94.9807,9189,-1,Negative,,,,,95.9880,(M-H)-,,,,,,
1763,3.331,,,,554.3457,9189,-1,Negative,,,,,555.3530,(M-H)-,,,,,,
1764,0.309,,,,114.9887,9185,-1,Negative,,,,,115.9960,(M-H)-,,,,,,
1765,11.878,,,,316.9476,9180,-1,Negative,,,,,317.9549,(M-H)-,,,,,,
1766,10.363,,,,223.0284,9167,-1,Negative,,,,,224.0356,(M-H)-,,,,,,
1767,10.267,,,,699.5773,9131,-1,Negative,,,,,700.5846,(M-H)-,,,,,,
